winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,0.19,0.0,9.07,0.0,3.07,9.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,6.93,40.42,0.0,43.86,21.77,27.09,56.11,36.54,43.96,19.67,57.57,25.509999999999998,15.54,58.77
0.0,0.0,0.0,81.59,0.0,0.0,0.34,57.01,85.665,52.48,161.68,12.41,23.025,73.64500000000001,0.0,188.71,169.67,39.565,67.38,216.98,140.48,204.39,64.56,206.82,206.04,191.58,190.18,87.23,222.07,185.84,21.66,231.22
40.38,242.34,247.07999999999998,329.78,234.595,83.84,26.71,335.42,337.78,276.28,395.31,60.175,146.885,194.545,11.0,422.68,385.75,84.14,141.91,430.87,343.69,393.3,127.57,431.7,390.24,381.16,380.18,129.12,408.44,383.35,113.57,432.27
91.92,463.62,471.245,539.365,437.385,159.04,182.13,542.74,525.31,460.32,588.67,97.03,324.51,402.73,53.58,613.26,555.22,130.355,238.36,600.82,511.03,563.18,55.22,630.92,541.78,536.65,534.15,208.63,556.61,547.685,66.43,590.51
110.35,607.72,628.95,688.105,580.415,264.32,33.42,699.86,648.95,558.42,725.04,117.095,510.6,539.525,34.73,745.79,669.8,141.78,351.5,719.91,616.77,650.74,55.21,758.1,654.09,650.82,644.47,220.57,666.65,662.6800000000001,77.45,710.74
113.12,678.36,716.085,773.5,617.265,347.24,63.9,807.56,707.14,494.22,801.24,146.745,642.22,646.5,136.93,822.32,730.69,130.935,473.37,787.23,655.7,627.15,121.11,826.32,720.57,721.47,700.08,198.59,730.02,730.365,54.14,781.99
121.29,691.73,744.065,794.415,458.18,493.3,64.85,858.7,704.2049999999999,363.2,825.92,149.825,648.6,709.9200000000001,27.57,848.93,737.53,126.6,535.74,803.86,577.01,532.65,61.51,855.3,743.02,745.08,664.42,209.54,748.33,751.515,73.52,788.54
92.85,641.48,706.265,762.145,253.925,540.0,60.07,802.14,648.575,242.94,794.23,137.70499999999998,608.53,681.2,193.79,801.27,689.62,122.19,542.9,765.73,400.47,483.43,56.78,811.96,711.96,718.05,457.63,225.1,715.87,716.99,59.51,750.49
95.01,525.48,621.905,677.85,184.31,495.37,70.55,703.62,528.22,185.78,704.56,143.70499999999998,497.35,632.875,206.95,710.6,582.89,113.805,523.87,672.21,236.79,374.97,71.68,707.93,631.98,639.56,223.61,339.32,632.77,629.86,51.05,661.78
76.99,339.05,467.15999999999997,530.8050000000001,153.54000000000002,335.79,47.36,551.52,351.245,124.41,551.58,92.375,312.355,524.61,86.41,571.21,418.6,86.60499999999999,394.37,523.62,165.65,269.66,177.37,559.68,503.4,511.28,207.14,213.14,500.9,488.185,53.3,518.18
35.41,100.82,250.565,322.78499999999997,84.33500000000001,145.8,30.43,324.79,111.85,56.55,346.74,42.08,95.185,326.885,28.07,357.97,206.78,56.19,222.44,329.98,87.15,188.16,116.02,346.43,331.82,339.25,134.62,176.08,328.47,303.77,106.45,337.69
0.0,0.0,0.0,86.05000000000001,0.0,0.0,19.24,86.26,0.0,0.0,114.28,0.0,0.0,109.18,0.0,120.05,19.19,7.63,78.98,120.95,3.85,110.35,109.48,102.98,146.23,146.97,104.03,88.14,138.58,104.30000000000001,72.81,126.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,12.34,0.0,13.65,13.19,4.51,34.85,30.31,25.86,12.45,35.47,4.28,8.34,24.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
