winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,8.87,7.92,0.0,0.0,0.0,0.0,3.96
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,3.3,36.894999999999996,0.0,0.0,20.905,0.0,0.0,0.0,31.09,37.04,47.75,54.01,15.46,12.33,20.86,65.66,60.37
0.0,27.04,0.0,0.0,0.0,0.0,0.0,15.66,0.0,146.32,0.0,0.0,107.03,57.73,12.21,171.21,204.41,132.31,135.86,81.66,28.165,52.37,3.7,215.62,176.535,200.21,197.87,157.39,53.29,167.41,225.03,231.23
108.555,270.44,150.01,256.05,53.805,29.03,0.0,318.5,55.8,374.24,249.135,95.16999999999999,319.9,127.71,75.41,411.86,407.375,337.62,359.635,165.55,93.215,171.73,47.24,437.31,358.72,379.83,367.38,337.13,91.72,360.11,46.55,434.17
354.42999999999995,488.01,422.87,489.55,123.18,76.68,0.0,551.99,87.04499999999999,559.29,467.67499999999995,159.14,493.75,234.01,24.56,603.83,570.975,507.55,533.935,188.535,130.47500000000002,329.51,345.52,614.54,511.785,530.16,512.97,488.72,172.12,518.73,105.12,593.37
466.985,636.75,579.72,651.62,194.42,101.51,0.0,719.77,113.56,687.16,603.8,298.38,597.05,336.64,176.87,749.01,687.375,564.81,646.1700000000001,260.025,145.85500000000002,425.72,43.75,748.15,622.69,638.07,597.77,602.28,210.98,633.11,64.72,700.36
484.685,707.7,670.13,745.655,305.45,102.25,0.0,815.45,124.06,767.39,671.6400000000001,412.91499999999996,613.98,395.97,66.82,833.72,754.27,485.35,706.44,254.185,167.04000000000002,521.7,96.89,826.39,695.51,702.07,602.87,659.65,213.62,703.47,297.6,763.56
374.45500000000004,717.84,691.13,782.225,448.65999999999997,110.26,0.0,859.82,119.575,799.7,684.7149999999999,501.555,538.95,462.12,50.32,854.86,773.195,457.22,715.3499999999999,314.72,143.47,557.5,118.29,842.81,722.365,725.68,546.11,646.44,307.39,730.21,328.95,774.39
259.815,469.01,653.35,749.255,521.7,96.14,0.0,780.64,114.45500000000001,771.07,636.005,450.985,334.35,544.77,47.16,826.2,743.965,302.07,669.895,332.325,113.4,561.75,67.57,824.1,705.565,704.41,423.84,498.86,371.07,706.95,240.13,745.31
155.01,394.95,548.41,681.965,477.345,85.92,0.0,733.12,86.6,695.18,520.515,347.78999999999996,179.97,515.93,46.37,728.9,667.79,191.54,582.2049999999999,427.645,121.69,467.89,34.12,710.13,639.3199999999999,634.43,323.14,343.53,350.87,634.96,422.3,669.98
109.42500000000001,231.91,374.56,543.095,351.58500000000004,67.9,0.0,586.44,60.650000000000006,554.98,344.39,193.505,114.14,451.74,15.15,545.74,536.46,132.36,436.11,297.065,98.925,352.6,20.52,570.08,524.715,517.77,256.98,173.98,295.08,513.17,286.83,537.53
39.019999999999996,258.22,119.38,338.095,159.125,31.62,0.0,375.67,41.34,364.24,101.595,68.3,109.11,333.19,35.08,335.65,357.605,85.13,234.465,241.805,63.295,163.13,78.26,378.2,365.42499999999995,355.71,159.19,159.03,228.9,342.63,114.64,366.04
0.0,59.97,0.0,92.285,0.0,0.0,0.0,127.43,0.0,143.58,0.0,0.0,53.53,130.48,0.0,158.69,151.72,33.4,30.92,131.515,9.515,6.04,1.81,156.85,178.37,168.94,118.31,90.88,124.37,148.58,53.41,158.88
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.66,2.58,0.0,7.54,27.880000000000003,0.0,0.0,26.905,0.0,0.0,0.0,24.33,35.754999999999995,36.8,42.03,14.68,32.96,20.96,32.96,33.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,10.23,4.83,0.0,0.0,0.0,3.81,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
