winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.39,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.06,0.0,0.0,0.0,47.37,0.0,0.0,0.0,21.42,0.0,64.33,0.0,0.0,31.13,0.0,6.58,11.16,0.0,9.95,46.81,34.13,4.19,8.62,7.1,38.52,0.0,23.27
0.0,0.0,0.0,129.4,0.74,216.41,0.0,146.16,58.975,262.68,45.88,165.74,18.185,88.02,4.14,289.18,17.49,12.82,133.04,55.15,94.73,70.405,2.73,110.97,132.26,110.95,37.4,53.765,91.735,111.605,12.2,104.09
104.33,322.555,44.864999999999995,387.21,241.41,449.64,8.48,420.68,127.53,477.24,154.04,403.19,46.655,141.61,20.42,496.47,102.99,50.93,323.16,254.75,305.59,141.42000000000002,14.82,340.91,308.03,286.07,71.69,107.99,273.15999999999997,243.82999999999998,24.67,316.93
155.515,521.9549999999999,58.97,574.8,354.83,622.3,14.15,631.85,154.715,639.72,230.56,567.79,49.22,266.33,17.59,658.42,192.74,71.18,504.24,456.55,506.29,238.375,25.48,549.53,471.84,457.36,122.87,164.255,452.59000000000003,384.995,46.54,506.92
217.95499999999998,643.07,63.655,697.76,447.52,732.04,36.71,760.97,179.13,741.6,455.89,662.84,55.665000000000006,343.41,18.29,759.71,280.18,79.78,631.12,598.82,650.76,295.445,38.85,697.21,595.19,585.75,133.38,250.45,587.4300000000001,500.25,102.38,663.12
332.75,693.5699999999999,70.485,758.98,421.15,788.0,19.44,834.57,230.78,793.22,577.92,693.29,59.084999999999994,473.54,39.88,802.99,420.96,84.95,712.93,685.27,745.87,381.23,37.38,786.59,674.27,668.77,139.77,341.21000000000004,669.995,561.705,70.46,755.63
514.5,681.15,67.215,752.42,314.62,767.92,12.75,842.81,225.14499999999998,796.89,635.21,665.91,55.675,522.71,31.46,804.01,531.11,89.43,746.4,709.98,787.99,381.665,33.12,818.6,708.85,707.16,141.83,479.69,708.16,576.6,57.67,787.6
552.59,602.4549999999999,62.24,701.89,244.45,724.52,8.97,776.43,246.2,729.57,535.12,568.29,51.239999999999995,530.84,12.78,738.21,528.44,85.43,738.69,686.11,774.47,353.97,28.2,789.98,700.39,702.79,147.29,546.78,699.21,513.51,86.71,785.14
437.495,447.155,51.260000000000005,579.0,154.45,611.19,4.39,648.31,164.81,612.24,388.75,408.09,44.650000000000006,484.06,4.14,626.64,495.63,81.09,676.97,611.73,710.86,407.63,38.83,727.17,649.74,654.93,135.65,547.125,647.7950000000001,380.94,76.44,731.44
233.495,186.35,27.42,396.95,81.95,437.22,9.53,446.13,91.44999999999999,445.69,146.63,157.02,24.125,414.74,11.34,454.46,376.96,63.49,573.03,482.1,600.09,315.19,29.57,613.72,554.96,562.71,96.4,493.27,543.51,230.185,49.17,626.47
0.0,0.0,0.0,142.43,0.0,209.79,0.0,181.24,0.0,224.33,0.0,0.0,0.0,200.21,0.0,242.39,218.83,54.63,422.2,295.87,437.91,243.01,27.47,459.36,419.39,426.48,73.78,375.665,395.17999999999995,149.07999999999998,79.57,473.06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.18,0.0,0.0,0.0,15.01,0.0,25.9,38.83,23.09,228.5,79.56,233.42,170.955,5.8,253.3,248.5,253.42,59.91,218.63,209.70499999999998,91.1,28.02,278.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.65,0.0,44.23,44.86,0.0,47.96,83.25,83.25,25.55,68.65,42.985,58.765,0.96,79.73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,23.27,17.57,1.07,9.0,0.0,13.385,0.0,10.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
