winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,9.05,0.0,0.0,1.375,0.0,0.0,3.96
0.0,0.0,4.365,0.0,0.0,0.0,0.0,15.66,116.515,0.0,0.0,104.66,0.165,0.0,12.21,148.32,0.0,14.36,0.0,0.0,28.9,3.6900000000000004,0.0,31.09,49.41,48.16,24.94,11.37,38.455,9.79,65.66,60.37
120.81,163.72,271.03,27.47,55.68,51.480000000000004,0.28,318.5,355.03,183.405,45.99,331.81,98.07,253.985,75.41,376.19,34.105000000000004,86.21,54.69,139.69,193.21,140.565,3.7,215.62,185.23,200.75,169.005,62.02,179.34,162.935,225.03,231.23
364.89,434.405,497.485,73.37,197.71,111.86500000000001,21.42,551.99,550.45,367.33500000000004,80.17,520.39,144.995,470.03499999999997,24.56,566.36,95.83500000000001,173.45,194.48,362.395,399.46,337.88,47.24,437.31,354.49,380.21,358.195,105.19,360.58000000000004,359.52,46.55,434.17
482.19,590.265,655.5450000000001,99.73,385.31,148.45,15.95,719.77,690.735,450.505,102.27,653.97,240.45999999999998,606.085,176.87,718.08,127.11500000000001,254.47,395.09,536.4449999999999,569.47,496.915,345.52,614.54,501.24,530.11,515.27,192.1,512.9,522.9200000000001,105.12,593.37
497.21000000000004,678.5550000000001,748.165,99.84,563.0,176.235,225.76,815.45,771.05,460.74,114.28,724.66,375.945,673.795,66.82,813.56,147.91500000000002,345.06,487.75,650.105,688.93,546.105,43.75,748.15,595.8,637.98,629.9649999999999,233.4,623.84,632.555,64.72,700.36
382.37,701.025,783.115,104.44,645.92,242.175,62.47,859.82,807.395,374.975,127.36,653.56,574.225,685.2149999999999,50.32,847.01,160.515,379.16,587.28,711.855,758.93,450.58500000000004,96.89,826.39,626.29,701.39,701.855,243.92,696.175,699.6600000000001,297.6,763.56
255.97000000000003,661.22,747.095,89.34,619.77,334.19,22.61,780.64,792.6400000000001,265.705,124.13,490.1,603.38,635.615,47.16,833.4,140.85500000000002,437.58,624.98,720.765,782.17,432.17,118.29,842.81,551.36,724.99,728.06,318.49,722.5450000000001,720.6700000000001,328.95,774.39
144.13,556.155,682.575,76.65,517.98,383.57,81.63,733.12,711.1800000000001,165.55,95.14,370.05,482.63,520.515,46.37,736.97,125.525,479.77,595.74,672.185,753.27,284.345,67.57,824.1,396.01,702.37,706.5250000000001,346.2,707.1800000000001,694.2049999999999,240.13,745.31
106.475,381.105,543.095,60.66,348.69,321.255,16.55,586.44,567.075,86.215,66.5,286.6,320.96,345.43,15.15,583.68,123.32,552.64,496.26,583.895,675.52,207.345,34.12,710.13,242.97,633.59,637.4300000000001,342.78,640.22,617.755,422.3,669.98
39.43,127.18,342.145,27.2,149.63,121.85499999999999,3.34,375.67,371.16499999999996,47.5,36.54,160.82,122.77,102.0,35.08,382.83,103.35,444.88,355.9,440.58,542.49,130.07500000000002,20.52,570.08,167.35,516.09,519.87,255.22,526.035,489.175,286.83,537.53
0.0,0.0,99.265,0.0,0.0,0.0,0.0,127.43,140.035,0.0,0.0,68.69,0.0,0.0,0.0,154.27,76.975,322.32,163.33,238.95499999999998,359.79,95.72999999999999,78.26,378.2,141.45,355.08,355.675,215.24,365.865,308.9,114.64,366.04
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,5.35,20.409999999999997,144.47,3.95,40.05,150.48,39.915,1.81,156.85,123.71,167.93,164.735,113.54,179.05,110.485,53.41,158.88
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.82,0.0,0.0,22.82,1.9949999999999999,0.0,24.33,38.77,37.06,27.29,29.78,36.285,5.505000000000001,32.96,33.46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,9.88,0.0,0.0,9.01,0.0,3.81,0.09
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
