winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,3.93,0.0,3.07,9.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,8.29,0.0,20.6,1.47,0.0,51.77,21.77,27.09,38.36,57.42,25.465,15.559999999999999,56.78,32.085,15.54,58.77
0.0,76.905,0.0,0.0,0.0,0.0,0.0,57.01,73.64500000000001,42.83,12.77,22.48,79.99,162.88,0.0,188.71,77.58,165.2,192.82,153.2,39.67,233.42,64.56,206.82,193.35500000000002,219.61,185.84,82.73,202.59,126.795,21.66,231.22
84.695,327.505,40.97,244.07,96.73,247.485,0.0,335.42,221.64,265.88,61.21,91.18,334.98,396.53,11.0,422.68,159.93,384.13,413.32,349.53,82.88,435.83,127.57,431.7,382.24,403.20500000000004,383.625,153.91000000000003,385.83,174.89499999999998,113.57,432.27
159.215,537.2750000000001,91.92,460.77,236.71,470.04,0.0,542.74,449.33500000000004,452.44,98.36,179.23,520.58,590.63,53.58,613.26,246.77,554.91,595.77,515.61,130.23,597.06,55.22,630.92,537.79,554.13,547.875,227.14499999999998,540.57,287.865,66.43,590.51
254.575,686.03,109.96,595.6,476.86,619.28,0.0,699.86,595.495,562.97,99.62,302.89,646.25,727.96,34.73,745.79,352.95,668.63,716.4449999999999,616.77,140.78,713.67,55.21,758.1,652.105,664.23,662.5699999999999,233.285,644.74,345.71,77.45,710.74
306.515,772.6,112.34,641.28,609.39,693.25,0.0,807.56,688.995,549.07,130.66,580.5999999999999,704.09,800.47,136.93,822.32,451.53,729.26,789.42,644.29,130.63,778.68,121.11,826.32,722.38,728.445,730.365,189.825,693.41,475.28499999999997,54.14,781.99
431.46500000000003,793.625,115.69,506.91,680.11,710.325,0.0,858.7,756.26,466.58,139.36,624.7950000000001,702.62,825.84,27.57,848.93,470.31,734.35,804.99,525.53,125.78,791.17,61.51,855.3,745.3199999999999,747.62,750.6099999999999,152.255,635.75,636.0350000000001,73.52,788.54
462.625,760.465,88.59,299.25,667.9,664.96,0.0,802.14,694.29,309.99,114.79,613.52,647.16,793.35,193.79,801.27,515.94,684.85,771.64,356.38,122.08,753.98,56.78,811.96,717.81,715.4200000000001,716.36,162.725,431.69,633.6700000000001,59.51,750.49
420.83500000000004,676.995,86.84,224.25,598.88,558.2149999999999,0.0,703.62,649.28,228.83,134.11,500.89,527.05,704.28,206.95,710.6,506.08,575.8,676.755,225.82,115.15,658.62,71.68,707.93,639.1300000000001,632.87,628.43,183.60500000000002,217.73,597.4549999999999,51.05,661.78
222.825,529.125,71.34,157.11,457.98,375.875,0.0,551.52,538.6,126.44,86.41,317.485,350.87,550.91,86.41,571.21,398.44,410.39,523.7950000000001,151.63,85.98,516.85,177.37,559.68,509.995,502.02,487.19,119.27000000000001,226.44,482.32000000000005,53.3,518.18
88.50999999999999,321.05499999999995,35.18,87.24,250.14,140.015,0.0,324.79,333.53499999999997,56.55,38.0,100.315,111.83,346.36,28.07,357.97,223.77,196.83,325.19500000000005,96.43,55.12,325.88,116.02,346.43,338.615,329.71000000000004,302.005,112.16499999999999,163.93,305.69,106.45,337.69
0.0,84.055,0.0,0.0,0.0,0.0,0.0,86.26,111.995,0.0,0.0,0.0,0.0,114.28,0.0,120.05,82.6,13.7,116.9,13.2,7.56,121.68,109.48,102.98,147.24,139.72,103.405,60.8,116.74,131.015,72.81,126.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,2.625,0.0,0.0,18.46,13.19,4.51,31.049999999999997,35.34,4.265,1.635,29.79,30.475,8.34,24.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
