winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.37,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,2.44,18.020000000000003,0.0,0.0,34.26,0.0,18.165,0.0,9.95,34.15,7.1,3.9499999999999997,46.75,38.52,9.185,0.0,23.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.925,5.52,0.0,98.34,0.0,65.865,0.0,92.48,96.64,21.19,27.200000000000003,135.58,61.989999999999995,114.86,2.73,110.97,110.95,91.735,36.65,132.32,111.19,54.805,12.2,104.09
123.28,0.0,0.0,2.525,0.92,155.675,0.0,146.16,179.585,74.185,35.58,307.425,211.5,282.44,21.3,313.23,245.22,55.77,94.1,318.03,262.28,320.48,14.82,340.91,286.21,273.15999999999997,68.905,308.2,241.02,109.595,24.67,316.93
385.26,44.1,318.765,212.64999999999998,104.33,403.94,0.0,420.68,371.93,138.355,61.785,504.275,426.765,492.745,12.6,517.89,413.375,79.17,165.425,493.57,459.19,512.675,25.48,549.53,457.5,452.59000000000003,119.6,471.87,377.67,164.255,46.54,506.92
556.34,54.52,520.975,291.02,157.17000000000002,588.725,0.0,631.85,545.885,209.755,69.95,647.31,581.935,652.8050000000001,42.55,672.09,497.06,93.63,239.01,610.11,600.02,652.2,38.85,697.21,585.82,587.4300000000001,131.775,595.42,492.38,248.1,102.38,663.12
659.33,59.73,641.515,326.91999999999996,236.885,712.015,0.0,760.97,683.84,330.95000000000005,72.24000000000001,740.01,668.005,755.75,28.04,779.22,548.535,100.56,344.025,691.73,688.7349999999999,740.145,37.38,786.59,668.85,669.995,135.52,674.41,545.55,341.21000000000004,70.46,755.63
689.91,65.46,693.5699999999999,336.29499999999996,373.555,767.265,0.0,834.57,740.88,397.655,82.575,781.6,696.8050000000001,802.035,30.11,822.84,514.72,94.4,444.665,726.68,715.76,781.475,33.12,818.6,707.19,708.16,141.03500000000003,708.85,559.36,480.53,57.67,787.6
660.26,64.66,680.73,294.83000000000004,563.6949999999999,761.095,0.0,842.81,755.9200000000001,467.195,73.85499999999999,766.325,670.355,793.7149999999999,30.04,791.89,485.12,93.17,480.75,715.77,694.34,771.1400000000001,28.2,789.98,702.85,699.21,144.85500000000002,700.39,503.75,550.65,86.71,785.14
560.92,58.67,602.9449999999999,230.19,560.825,712.27,0.0,776.43,687.3399999999999,453.565,69.53,704.0699999999999,575.335,730.145,33.65,733.72,374.825,99.0,478.07000000000005,651.81,623.855,705.925,38.83,727.17,654.93,647.7950000000001,135.51,649.73,359.1,558.015,76.44,731.44
395.72,47.82,450.53,153.575,437.495,594.105,0.0,648.31,580.8499999999999,343.65,56.56999999999999,587.805,428.755,614.7049999999999,22.44,611.69,179.515,71.0,390.75,556.03,498.885,596.515,29.57,613.72,562.71,543.51,95.44999999999999,554.69,225.16,495.37,49.17,626.47
147.78,24.75,191.325,75.13499999999999,221.89,417.58500000000004,0.0,446.13,425.575,202.77499999999998,44.27,434.735,211.17000000000002,445.635,21.97,450.64,124.46000000000001,65.76,283.455,403.69,323.605,438.005,27.47,459.36,426.48,395.17999999999995,72.06,419.37,148.85,376.385,79.57,473.06
0.0,0.0,0.0,0.0,0.0,175.365,0.0,181.24,215.425,8.985,0.0,230.14,0.0,230.56,0.0,241.1,51.63,38.59,105.855,225.58,106.175,235.41500000000002,5.8,253.3,253.42,209.70499999999998,59.425,248.44,89.75,219.94,28.02,278.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.59,0.0,0.0,43.105000000000004,0.0,27.345,0.0,41.4,19.28,0.0,0.0,60.86,0.0,50.4,0.0,47.96,83.29,42.985,25.53,83.21,58.09,68.65,0.96,79.73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,17.64,0.0,1.0550000000000002,23.25,13.32,9.325,0.0,10.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
