winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.14,8.93,0.0,3.07,9.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,51.48,8.43,3.76,19.9,0.0,21.77,27.09,55.51,25.5,20.825000000000003,42.815,57.595,36.43,15.54,58.77
76.905,0.0,0.0,0.0,0.0,0.0,0.0,57.01,23.3,162.36,79.875,12.73,71.6,42.83,0.0,188.71,38.995000000000005,233.0,77.58,153.81,192.03,164.89,64.56,206.82,205.79,185.8,87.57,190.38,221.995,191.58,21.66,231.22
327.505,40.38,80.59,244.07,100.25999999999999,247.65,0.0,335.42,89.6,395.72,335.03,61.21,207.85500000000002,267.88,11.0,422.68,81.77000000000001,435.76,159.93,347.07,411.96,383.91,127.57,431.7,390.24,383.44,130.485,380.37,408.15,381.2,113.57,432.27
537.2750000000001,91.64,159.61,460.77,236.255,469.98,0.0,542.74,171.5,589.82,520.645,98.36,428.985,452.44,53.58,613.26,129.35500000000002,597.06,243.73,514.79,594.57,554.68,55.22,630.92,541.97,547.51,212.61,534.37,556.255,536.73,66.43,590.51
686.03,107.26,251.52499999999998,595.31,474.385,619.19,0.0,699.86,276.48,726.19,646.53,99.62,545.125,568.24,34.73,745.79,139.95,713.67,352.92,605.64,715.73,668.68,55.21,758.1,654.09,662.62,219.57999999999998,644.605,666.36,651.01,77.45,710.74
772.6,108.77,296.79499999999996,641.28,602.69,693.34,0.0,807.56,562.71,800.57,704.19,136.31,677.53,556.85,136.93,822.32,129.065,778.69,444.3,636.34,787.99,729.26,121.11,826.32,721.54,730.31,199.485,700.88,729.8050000000001,721.62,54.14,781.99
793.625,110.17,415.84000000000003,505.5,679.595,710.35,0.0,858.7,625.85,825.85,702.8199999999999,139.36,729.5,469.64,27.57,848.93,125.66,791.52,463.71,508.99,804.68,733.68,61.51,855.3,743.52,751.35,212.25,662.815,747.675,745.17,73.52,788.54
760.465,87.34,451.545,298.13,667.505,664.61,0.0,802.14,608.98,793.12,647.3599999999999,114.79,691.625,311.9,193.79,801.27,121.625,754.68,510.09,327.29,770.21,682.44,56.78,811.96,712.42,716.87,225.52499999999998,469.79999999999995,715.465,718.09,59.51,750.49
676.995,83.74,398.39,221.78,599.36,558.04,0.0,703.62,501.51,704.28,527.21,134.11,643.745,237.2,206.95,710.6,113.805,659.28,504.09,213.77,674.73,572.42,71.68,707.93,631.99,629.79,344.70000000000005,222.115,632.635,639.74,51.05,661.78
529.125,69.99,222.32,157.11,453.895,375.75,0.0,551.52,316.61,550.91,350.95500000000004,86.41,535.2149999999999,129.98,86.41,571.21,85.625,516.79,394.37,147.15,523.12,407.06,177.37,559.68,503.21,488.04,233.345,192.685,500.78,511.35,53.3,518.18
321.05499999999995,34.64,87.63,87.24,248.70999999999998,139.6,0.0,324.79,99.56,346.36,111.75999999999999,37.87,329.98,59.51,28.07,357.97,55.099999999999994,325.88,223.77,91.19,323.92,194.49,116.02,346.43,331.99,303.73,181.82,118.62,328.345,339.28,106.45,337.69
84.055,0.0,0.0,0.0,0.0,0.0,0.0,86.26,0.0,114.41,0.0,0.0,109.43,0.0,0.0,120.05,6.8149999999999995,121.63,85.69,15.39,116.64,12.17,109.48,102.98,146.3,104.17,93.7,97.29499999999999,138.39,146.88,72.81,126.93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13,2.62,0.0,2.57,0.0,13.19,4.51,34.85,4.28,15.325000000000001,25.465,35.43,30.26,8.34,24.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
