s_names,a_names,values
UserA,PV,0.0
UserA,National Grid import,3.0
UserA,National Grid export,3.0
UserA,Storing EE,0.0
UserA,Gas Boiler heating,0.0
UserA,HP heating winter,7.0
UserA,HP heating summer,7.0
UserA,HP cooling,7.0
UserA,AC cooling,0.0
UserA,Storing HW,18.0
UserA,Radiators heater,15.0
UserA,Floor heater,0.0
UserA,Induction stove cooking,4.0
UserA,Gas stove cooking,-1.0275831929846191e-07
UserA,Natural Gas supply grid,0.0
UserB,PV,0.0
UserB,National Grid import,4.0
UserB,National Grid export,4.0
UserB,Storing EE,0.0
UserB,Gas Boiler heating,0.0
UserB,HP heating winter,14.0
UserB,HP heating summer,14.0
UserB,HP cooling,14.0
UserB,AC cooling,0.0
UserB,Storing HW,6.0
UserB,Radiators heater,27.0
UserB,Floor heater,0.0
UserB,Induction stove cooking,4.0
UserB,Gas stove cooking,0.0
UserB,Natural Gas supply grid,0.0
UserC,PV,1.3041915759886544e-08
UserC,National Grid import,3.9999947272666314
UserC,National Grid export,3.9999947272666314
UserC,Storing EE,-2.1197183764454538e-07
UserC,Gas Boiler heating,24.0
UserC,HP heating winter,14.0
UserC,HP heating summer,14.0
UserC,HP cooling,14.0
UserC,AC cooling,9.859239738100692e-06
UserC,Storing HW,0.0
UserC,Radiators heater,38.999999991649624
UserC,Floor heater,1.3489056839098681e-08
UserC,Induction stove cooking,3.9999745721617663
UserC,Gas stove cooking,2.1090933475583852e-05
UserC,Natural Gas supply grid,1.0
UserD,PV,0.0
UserD,National Grid import,5.0
UserD,National Grid export,5.0
UserD,Storing EE,0.0
UserD,Gas Boiler heating,0.0
UserD,HP heating winter,21.0
UserD,HP heating summer,21.0
UserD,HP cooling,21.0
UserD,AC cooling,0.0
UserD,Storing HW,48.0
UserD,Radiators heater,50.99999998571682
UserD,Floor heater,1.1762614750841696e-08
UserD,Induction stove cooking,4.0
UserD,Gas stove cooking,0.0
UserD,Natural Gas supply grid,0.0
