winter_1,winter_2,winter_3,winter_4,winter_5,winter_6,winter_min,winter_max,mid-cold_1,mid-cold_2,mid-cold_3,mid-cold_4,mid-cold_5,mid-cold_6,mid-cold_min,mid-cold_max,mid-warm_1,mid-warm_2,mid-warm_3,mid-warm_4,mid-warm_5,mid-warm_6,mid-warm_min,mid-warm_max,summer_1,summer_2,summer_3,summer_4,summer_5,summer_6,summer_min,summer_max
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625,0.0,0.0,0.0,2.12,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,10.37,23.625,25.915,0.0,0.0,0.0,9.95,13.36,42.21,8.265,5.215,13.81,43.69,0.0,23.27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.18,0.625,37.725,0.0,0.0,37.23,0.0,92.48,63.375,34.58,120.75,114.57,32.35,20.05,2.73,110.97,95.39,127.435,54.805,35.94499999999999,92.54,119.82499999999999,12.2,104.09
0.0,157.6,7.005,16.4,0.0,0.34,0.0,146.16,290.58,62.55,186.755,211.5,33.475,198.19,21.3,313.23,262.73,77.26,321.09000000000003,278.41999999999996,103.43,54.73,14.82,340.91,278.27,301.19,109.505,65.215,251.12,234.215,24.67,316.93
42.7,406.65999999999997,85.57,265.16,125.31,339.235,8.48,420.68,499.44,122.24,319.41499999999996,426.765,59.795,410.63,12.6,517.89,460.58000000000004,110.6,509.84000000000003,431.855,195.29,79.17,25.48,549.53,453.89,467.675,180.265,117.91499999999999,419.29,322.29999999999995,46.54,506.92
51.94,590.31,126.535,404.03,225.17000000000002,533.51,14.15,631.85,654.98,171.33499999999998,448.025,584.12,67.91,588.32,42.55,672.09,603.1600000000001,164.89,644.595,535.8299999999999,263.55,87.41,38.85,697.21,588.36,593.055,261.70500000000004,128.71,557.21,458.28999999999996,102.38,663.12
57.11,712.155,148.55,506.02,354.16499999999996,649.835,36.71,760.97,752.91,313.76,408.585,672.4649999999999,69.775,704.11,28.04,779.22,688.555,136.58,731.2,569.89,391.78,95.11,37.38,786.59,671.25,672.735,388.08500000000004,123.88499999999999,616.05,478.125,70.46,755.63
61.21,768.47,216.33499999999998,491.24,558.7249999999999,697.9200000000001,19.44,834.57,796.62,450.48,376.065,700.385,79.035,759.92,30.11,822.84,715.55,183.33,767.475,573.9300000000001,489.14,90.28,33.12,818.6,709.79,708.605,507.40999999999997,133.505,655.34,456.575,57.67,787.6
61.33,760.1,270.51,426.58,646.605,678.8499999999999,12.75,842.81,787.1,528.425,288.605,673.68,73.11,765.88,30.04,791.89,694.52,176.59,757.01,537.3050000000001,491.19,89.61,28.2,789.98,701.57,702.825,585.9100000000001,139.515,626.23,418.705,86.71,785.14
52.96,711.685,306.605,300.78,594.2049999999999,598.2149999999999,8.97,776.43,721.81,503.735,225.92000000000002,581.145,69.37,703.92,33.65,733.72,624.415,236.67,697.8,450.485,493.86,81.09,38.83,727.17,651.44,652.45,573.335,132.78,507.78,312.055,76.44,731.44
43.15,593.2049999999999,249.85,171.84,457.725,439.925,4.39,648.31,606.34,386.875,155.875,436.8,56.19499999999999,594.59,22.44,611.69,499.905,182.18,586.015,262.45500000000004,388.22,61.43,29.57,613.72,552.62,558.3,514.395,89.52000000000001,360.13,250.11,49.17,626.47
21.91,416.0,121.435,72.08,249.3,177.28500000000003,9.53,446.13,441.47,204.33999999999997,90.68,215.57,43.785,432.62,21.97,450.64,324.46,168.94,433.015,155.53,268.03,56.34,27.47,459.36,410.09,423.385,389.07,75.09,149.31,208.005,79.57,473.06
0.0,175.365,0.0,0.0,0.0,0.0,0.0,181.24,232.12,0.0,52.224999999999994,0.0,0.0,218.04,0.0,241.1,108.125,134.6,234.715,103.105,80.98,32.28,5.8,253.3,229.92,250.85,223.37,61.535,57.4,158.665,28.02,278.84
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32,0.0,8.155,0.0,0.0,17.18,0.0,41.4,0.0,51.4,54.425,46.09,0.0,0.0,0.0,47.96,58.28,84.73,66.89500000000001,28.07,24.69,76.6,0.96,79.73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,22.0,7.795,2.2649999999999997,0.36,17.924999999999997,0.0,10.12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
